premiseID, timestamp, delivered, received
10174, 1428027300, 0.414, 0
10174, 1428028200, 0.417, 0
10174, 1428029100, 0.417, 0
10174, 1428030000, 0.417, 0
10174, 1428030900, 0.417, 0
10174, 1428031800, 0.417, 0
10174, 1428032700, 0.42, 0
10174, 1428033600, 0.417, 0
10174, 1428034500, 0.417, 0
10174, 1428035400, 0.417, 0
10174, 1428036300, 0.42, 0
10174, 1428037200, 0.417, 0
10174, 1428038100, 0.417, 0
10174, 1428039000, 0.42, 0
10174, 1428039900, 0.42, 0
10174, 1428040800, 0.417, 0
10174, 1428041700, 0.417, 0
10174, 1428042600, 0.414, 0
10174, 1428043500, 0.417, 0
10174, 1428044400, 0.417, 0
10174, 1428045300, 0.417, 0
10174, 1428046200, 0.42, 0
10174, 1428047100, 0.42, 0
10174, 1428048000, 0.42, 0
10174, 1428048900, 0.42, 0
10174, 1428049800, 0.42, 0
10174, 1428050700, 0.42, 0
10174, 1428051600, 0.42, 0
10174, 1428052500, 0.42, 0
10174, 1428053400, 0.417, 0
10174, 1428054300, 0.42, 0
10174, 1428055200, 0.42, 0
10174, 1428056100, 0.42, 0
10174, 1428057000, 0.42, 0
10174, 1428057900, 0.417, 0
10174, 1428058800, 0.417, 0
10174, 1428059700, 0.417, 0
10174, 1428060600, 0.417, 0
10174, 1428061500, 0.414, 0
10174, 1428062400, 0.414, 0
10174, 1428063300, 0.417, 0
10174, 1428064200, 0.42, 0
10174, 1428065100, 0.417, 0
10174, 1428066000, 0.354, 0
10174, 1428066900, 0.084, 0
10174, 1428067800, 0.087, 0
10174, 1428068700, 0.084, 0
10174, 1428069600, 0.087, 0
10174, 1428070500, 0.087, 0
10174, 1428071400, 0.084, 0
10174, 1428072300, 0.087, 0
10174, 1428073200, 0.084, 0
10174, 1428074100, 0.087, 0
10174, 1428075000, 0.087, 0
10174, 1428075900, 0.087, 0
10174, 1428076800, 0.033, 0
10174, 1428077700, 0, 0
10174, 1428078600, 0, 0
10174, 1428079500, 0, 0
10174, 1428080400, 0, 0
10174, 1428081300, 0, 0
10174, 1428082200, 0, 0
10174, 1428083100, 0, 0
10174, 1428084000, 0, 0
10174, 1428084900, 0, 0
10174, 1428085800, 0, 0
10174, 1428086700, 0, 0
10174, 1428087600, 0, 0
10174, 1428088500, 0, 0
10174, 1428089400, 0, 0
10174, 1428090300, 0, 0
10174, 1428091200, 0, 0
10174, 1428092100, 0, 0
10174, 1428093000, 0, 0
10174, 1428093900, 0, 0
10174, 1428094800, 0, 0
10174, 1428095700, 0, 0
10174, 1428096600, 0, 0
10174, 1428097500, 0, 0
10174, 1428098400, 0, 0
10174, 1428099300, 0, 0
10174, 1428100200, 0, 0
10174, 1428101100, 0, 0
10174, 1428102000, 0, 0
10174, 1428102900, 0, 0
10174, 1428103800, 0, 0
10174, 1428104700, 0, 0
10174, 1428105600, 0, 0
10174, 1428106500, 0, 0
10174, 1428107400, 0, 0
10174, 1428108300, 0, 0
10174, 1428109200, 0, 0
10174, 1428110100, 0, 0
10174, 1428111000, 0.06, 0
10174, 1428111900, 0.123, 0
10174, 1428112800, 0.411, 0
10174, 1428113700, 0.414, 0
10174, 1428114600, 0.411, 0
10174, 1428115500, 0.414, 0
10174, 1428116400, 0.414, 0
10174, 1428117300, 0.417, 0
10174, 1428118200, 0.417, 0
10174, 1428119100, 0.417, 0
10174, 1428120000, 0.42, 0
10174, 1428120900, 0.42, 0
10174, 1428121800, 0.417, 0
10174, 1428122700, 0.417, 0
10174, 1428123600, 0.417, 0
10174, 1428124500, 0.417, 0
10174, 1428125400, 0.417, 0
10174, 1428126300, 0.42, 0
10174, 1428127200, 0.417, 0
10174, 1428128100, 0.417, 0
10174, 1428129000, 0.417, 0
10174, 1428129900, 0.417, 0
10174, 1428130800, 0.42, 0
10174, 1428131700, 0.417, 0
10174, 1428132600, 0.42, 0
10174, 1428133500, 0.417, 0
10174, 1428134400, 0.42, 0
10174, 1428135300, 0.42, 0
10174, 1428136200, 0.42, 0
10174, 1428137100, 0.417, 0
10174, 1428138000, 0.42, 0
10174, 1428138900, 0.42, 0
10174, 1428139800, 0.42, 0
10174, 1428140700, 0.42, 0
10174, 1428141600, 0.42, 0
10174, 1428142500, 0.417, 0
10174, 1428143400, 0.417, 0
10174, 1428144300, 0.417, 0
10174, 1428145200, 0.417, 0
10174, 1428146100, 0.417, 0
10174, 1428147000, 0.414, 0
10174, 1428147900, 0.417, 0
10174, 1428148800, 0.414, 0
10174, 1428149700, 0.417, 0
10174, 1428150600, 0.417, 0
10174, 1428151500, 0.417, 0
10174, 1428152400, 0.354, 0
10174, 1428153300, 0.087, 0
10174, 1428154200, 0.084, 0
10174, 1428155100, 0.087, 0
10174, 1428156000, 0.084, 0
10174, 1428156900, 0.087, 0
10174, 1428157800, 0.087, 0
10174, 1428158700, 0.084, 0
10174, 1428159600, 0.087, 0
10174, 1428160500, 0.087, 0
10174, 1428161400, 0.087, 0
10174, 1428162300, 0.087, 0
10174, 1428163200, 0, 0
10174, 1428164100, 0, 0
10174, 1428165000, 0, 0
10174, 1428165900, 0, 0
10174, 1428166800, 0, 0
10174, 1428167700, 0, 0
10174, 1428168600, 0, 0
10174, 1428169500, 0, 0
10174, 1428170400, 0, 0
10174, 1428171300, 0, 0
10174, 1428172200, 0, 0
10174, 1428173100, 0, 0
10174, 1428174000, 0, 0
10174, 1428174900, 0, 0
10174, 1428175800, 0, 0
10174, 1428176700, 0, 0
10174, 1428177600, 0, 0
10174, 1428178500, 0, 0
10174, 1428179400, 0, 0
10174, 1428180300, 0, 0
10174, 1428181200, 0, 0
10174, 1428182100, 0, 0
10174, 1428183000, 0, 0
10174, 1428183900, 0, 0
10174, 1428184800, 0, 0
10174, 1428185700, 0, 0
10174, 1428186600, 0, 0
10174, 1428187500, 0, 0
10174, 1428188400, 0, 0
10174, 1428189300, 0, 0
10174, 1428190200, 0, 0
10174, 1428191100, 0, 0
10174, 1428192000, 0, 0
10174, 1428192900, 0, 0
10174, 1428193800, 0, 0
10174, 1428194700, 0, 0
10174, 1428195600, 0, 0
10174, 1428196500, 0, 0
10174, 1428197400, 0.048, 0
10174, 1428198300, 0.123, 0
10174, 1428199200, 0.417, 0
10174, 1428200100, 0.414, 0
10174, 1428201000, 0.414, 0
10174, 1428201900, 0.414, 0
10174, 1428202800, 0.417, 0
10174, 1428203700, 0.414, 0
10174, 1428204600, 0.417, 0
10174, 1428205500, 0.417, 0
10174, 1428206400, 0.414, 0
10174, 1428207300, 0.42, 0
10174, 1428208200, 0.417, 0
10174, 1428209100, 0.42, 0
10174, 1428210000, 0.423, 0
10174, 1428210900, 0.42, 0
10174, 1428211800, 0.42, 0
10174, 1428212700, 0.42, 0
10174, 1428213600, 0.42, 0
10174, 1428214500, 0.42, 0
10174, 1428215400, 0.42, 0
10174, 1428216300, 0.42, 0
10174, 1428217200, 0.42, 0
10174, 1428218100, 0.42, 0
10174, 1428219000, 0.417, 0
10174, 1428219900, 0.42, 0
10174, 1428220800, 0.42, 0
10174, 1428221700, 0.42, 0
10174, 1428222600, 0.42, 0
10174, 1428223500, 0.423, 0
10174, 1428224400, 0.42, 0
10174, 1428225300, 0.42, 0
10174, 1428226200, 0.42, 0
10174, 1428227100, 0.42, 0
10174, 1428228000, 0.417, 0
10174, 1428228900, 0.417, 0
10174, 1428229800, 0.417, 0
10174, 1428230700, 0.417, 0
10174, 1428231600, 0.417, 0
10174, 1428232500, 0.417, 0
10174, 1428233400, 0.414, 0
10174, 1428234300, 0.417, 0
10174, 1428235200, 0.417, 0
10174, 1428236100, 0.414, 0
10174, 1428237000, 0.417, 0
10174, 1428237900, 0.414, 0
10174, 1428238800, 0.357, 0
10174, 1428239700, 0.087, 0
10174, 1428240600, 0.087, 0
10174, 1428241500, 0.087, 0
10174, 1428242400, 0.087, 0
10174, 1428243300, 0.087, 0
10174, 1428244200, 0.087, 0
10174, 1428245100, 0.087, 0
10174, 1428246000, 0.087, 0
10174, 1428246900, 0.087, 0
10174, 1428247800, 0.087, 0
10174, 1428248700, 0.087, 0
10174, 1428249600, 0.087, 0
10174, 1428250500, 0.03, 0
10174, 1428251400, 0, 0
10174, 1428252300, 0, 0
10174, 1428253200, 0, 0
10174, 1428254100, 0, 0
10174, 1428255000, 0, 0
10174, 1428255900, 0, 0
10174, 1428256800, 0, 0
10174, 1428257700, 0, 0
10174, 1428258600, 0, 0
10174, 1428259500, 0, 0
10174, 1428260400, 0, 0
10174, 1428261300, 0, 0
10174, 1428262200, 0, 0
10174, 1428263100, 0, 0
10174, 1428264000, 0, 0
10174, 1428264900, 0, 0
10174, 1428265800, 0, 0
10174, 1428266700, 0, 0
10174, 1428267600, 0, 0
10174, 1428268500, 0, 0
10174, 1428269400, 0, 0
10174, 1428270300, 0, 0
10174, 1428271200, 0, 0
10174, 1428272100, 0, 0
10174, 1428273000, 0, 0
10174, 1428273900, 0, 0
10174, 1428274800, 0, 0
10174, 1428275700, 0, 0
10174, 1428276600, 0, 0
10174, 1428277500, 0, 0
10174, 1428278400, 0, 0
10174, 1428279300, 0, 0
10174, 1428280200, 0, 0
10174, 1428281100, 0, 0
10174, 1428282000, 0, 0
10174, 1428282900, 0, 0
10174, 1428283800, 0.057, 0
10174, 1428284700, 0.123, 0
10174, 1428285600, 0.42, 0
10174, 1428286500, 0.417, 0
10174, 1428287400, 0.42, 0
10174, 1428288300, 0.417, 0
10174, 1428289200, 0.42, 0
10174, 1428290100, 0.423, 0
10174, 1428291000, 0.42, 0
10174, 1428291900, 0.417, 0
10174, 1428292800, 0.42, 0
10174, 1428293700, 0.417, 0
10174, 1428294600, 0.42, 0
10174, 1428295500, 0.42, 0
10174, 1428296400, 0.423, 0
10174, 1428297300, 0.42, 0
10174, 1428298200, 0.42, 0
10174, 1428299100, 0.42, 0
10174, 1428300000, 0.42, 0
10174, 1428300900, 0.42, 0
10174, 1428301800, 0.423, 0
10174, 1428302700, 0.423, 0
10174, 1428303600, 0.42, 0
10174, 1428304500, 0.42, 0
10174, 1428305400, 0.423, 0
10174, 1428306300, 0.42, 0
10174, 1428307200, 0.42, 0
10174, 1428308100, 0.42, 0
10174, 1428309000, 0.423, 0
10174, 1428309900, 0.42, 0
10174, 1428310800, 0.42, 0
10174, 1428311700, 0.423, 0
10174, 1428312600, 0.42, 0
10174, 1428313500, 0.423, 0
10174, 1428314400, 0.42, 0
10174, 1428315300, 0.42, 0
10174, 1428316200, 0.42, 0
10174, 1428317100, 0.417, 0
10174, 1428318000, 0.417, 0
10174, 1428318900, 0.42, 0
10174, 1428319800, 0.414, 0
10174, 1428320700, 0.417, 0
10174, 1428321600, 0.417, 0
10174, 1428322500, 0.414, 0
10174, 1428323400, 0.42, 0
10174, 1428324300, 0.417, 0
10174, 1428325200, 0.18, 0
10174, 1428326100, 0.087, 0
10174, 1428327000, 0.087, 0
10174, 1428327900, 0.087, 0
10174, 1428328800, 0.087, 0
10174, 1428329700, 0.087, 0
10174, 1428330600, 0.087, 0
10174, 1428331500, 0.09, 0
10174, 1428332400, 0.087, 0
10174, 1428333300, 0.087, 0
10174, 1428334200, 0.087, 0
10174, 1428335100, 0.087, 0
10174, 1428336000, 0.087, 0
10174, 1428336900, 0.024, 0
10174, 1428337800, 0, 0
10174, 1428338700, 0, 0
10174, 1428339600, 0, 0
10174, 1428340500, 0, 0
10174, 1428341400, 0, 0
10174, 1428342300, 0, 0
10174, 1428343200, 0, 0
10174, 1428344100, 0, 0
10174, 1428345000, 0, 0
10174, 1428345900, 0, 0
10174, 1428346800, 0, 0
10174, 1428347700, 0, 0
10174, 1428348600, 0, 0
10174, 1428349500, 0, 0
10174, 1428350400, 0, 0
10174, 1428351300, 0, 0
10174, 1428352200, 0, 0
10174, 1428353100, 0, 0
10174, 1428354000, 0, 0
10174, 1428354900, 0, 0
10174, 1428355800, 0, 0
10174, 1428356700, 0, 0
10174, 1428357600, 0, 0
10174, 1428358500, 0, 0
10174, 1428359400, 0, 0
10174, 1428360300, 0, 0
10174, 1428361200, 0, 0
10174, 1428362100, 0, 0
10174, 1428363000, 0, 0
10174, 1428363900, 0, 0
10174, 1428364800, 0, 0
10174, 1428365700, 0, 0
10174, 1428366600, 0, 0
10174, 1428367500, 0, 0
10174, 1428368400, 0, 0
10174, 1428369300, 0, 0
10174, 1428370200, 0.048, 0
10174, 1428371100, 0.123, 0
10174, 1428372000, 0.417, 0
10174, 1428372900, 0.42, 0
10174, 1428373800, 0.42, 0
10174, 1428374700, 0.417, 0
10174, 1428375600, 0.417, 0
10174, 1428376500, 0.42, 0
10174, 1428377400, 0.42, 0
10174, 1428378300, 0.417, 0
10174, 1428379200, 0.423, 0
10174, 1428380100, 0.42, 0
10174, 1428381000, 0.417, 0
10174, 1428381900, 0.417, 0
10174, 1428382800, 0.42, 0
10174, 1428383700, 0.42, 0
10174, 1428384600, 0.42, 0
10174, 1428385500, 0.42, 0
10174, 1428386400, 0.423, 0
10174, 1428387300, 0.417, 0
10174, 1428388200, 0.423, 0
10174, 1428389100, 0.42, 0
10174, 1428390000, 0.423, 0
10174, 1428390900, 0.42, 0
10174, 1428391800, 0.42, 0
10174, 1428392700, 0.417, 0
10174, 1428393600, 0.417, 0
10174, 1428394500, 0.417, 0
10174, 1428395400, 0.417, 0
10174, 1428396300, 0.42, 0
10174, 1428397200, 0.417, 0
10174, 1428398100, 0.417, 0
10174, 1428399000, 0.42, 0
10174, 1428399900, 0.417, 0
10174, 1428400800, 0.417, 0
10174, 1428401700, 0.42, 0
10174, 1428402600, 0.417, 0
10174, 1428403500, 0.417, 0
10174, 1428404400, 0.417, 0
10174, 1428405300, 0.417, 0
10174, 1428406200, 0.417, 0
10174, 1428407100, 0.417, 0
10174, 1428408000, 0.417, 0
10174, 1428408900, 0.417, 0
10174, 1428409800, 0.417, 0
10174, 1428410700, 0.417, 0
10174, 1428411600, 0.183, 0
10174, 1428412500, 0.087, 0
10174, 1428413400, 0.087, 0
10174, 1428414300, 0.087, 0
10174, 1428415200, 0.087, 0
10174, 1428416100, 0.09, 0
10174, 1428417000, 0.087, 0
10174, 1428417900, 0.012, 0
10174, 1428418800, 0, 0
10174, 1428419700, 0, 0
10174, 1428420600, 0, 0
10174, 1428421500, 0, 0
10174, 1428422400, 0, 0
10174, 1428423300, 0, 0
10174, 1428424200, 0, 0
10174, 1428425100, 0, 0
10174, 1428426000, 0, 0
10174, 1428426900, 0, 0
10174, 1428427800, 0, 0
10174, 1428428700, 0, 0
10174, 1428429600, 0, 0
10174, 1428430500, 0, 0
10174, 1428431400, 0, 0
10174, 1428432300, 0, 0
10174, 1428433200, 0, 0
10174, 1428434100, 0, 0
10174, 1428435000, 0, 0
10174, 1428435900, 0, 0
10174, 1428436800, 0, 0
10174, 1428437700, 0, 0
10174, 1428438600, 0, 0
10174, 1428439500, 0, 0
10174, 1428440400, 0, 0
10174, 1428441300, 0, 0
10174, 1428442200, 0, 0
10174, 1428443100, 0, 0
10174, 1428444000, 0, 0
10174, 1428444900, 0, 0
10174, 1428445800, 0, 0
10174, 1428446700, 0, 0
10174, 1428447600, 0, 0
10174, 1428448500, 0, 0
10174, 1428449400, 0, 0
10174, 1428450300, 0, 0
10174, 1428451200, 0, 0
10174, 1428452100, 0, 0
10174, 1428453000, 0, 0
10174, 1428453900, 0, 0
10174, 1428454800, 0, 0
10174, 1428455700, 0, 0
10174, 1428456600, 0.033, 0
10174, 1428457500, 0.12, 0
10174, 1428458400, 0.417, 0
10174, 1428459300, 0.414, 0
10174, 1428460200, 0.414, 0
10174, 1428461100, 0.417, 0
10174, 1428462000, 0.417, 0
10174, 1428462900, 0.417, 0
10174, 1428463800, 0.417, 0
10174, 1428464700, 0.42, 0
10174, 1428465600, 0.42, 0
10174, 1428466500, 0.42, 0
10174, 1428467400, 0.417, 0
10174, 1428468300, 0.42, 0
10174, 1428469200, 0.417, 0
10174, 1428470100, 0.42, 0
10174, 1428471000, 0.42, 0
10174, 1428471900, 0.42, 0
10174, 1428472800, 0.42, 0
10174, 1428473700, 0.423, 0
10174, 1428474600, 0.42, 0
10174, 1428475500, 0.423, 0
10174, 1428476400, 0.42, 0
10174, 1428477300, 0.42, 0
10174, 1428478200, 0.42, 0
10174, 1428479100, 0.423, 0
10174, 1428480000, 0.42, 0
10174, 1428480900, 0.42, 0
10174, 1428481800, 0.423, 0
10174, 1428482700, 0.423, 0
10174, 1428483600, 0.423, 0
10174, 1428484500, 0.42, 0
10174, 1428485400, 0.423, 0
10174, 1428486300, 0.423, 0
10174, 1428487200, 0.417, 0
10174, 1428488100, 0.42, 0
10174, 1428489000, 0.417, 0
10174, 1428489900, 0.417, 0
10174, 1428490800, 0.414, 0
10174, 1428491700, 0.417, 0
10174, 1428492600, 0.417, 0
10174, 1428493500, 0.417, 0
10174, 1428494400, 0.417, 0
10174, 1428495300, 0.417, 0
10174, 1428496200, 0.414, 0
10174, 1428497100, 0.417, 0
10174, 1428498000, 0.183, 0
10174, 1428498900, 0.087, 0
10174, 1428499800, 0.09, 0
10174, 1428500700, 0.087, 0
10174, 1428501600, 0.087, 0
10174, 1428502500, 0.087, 0
10174, 1428503400, 0.087, 0
10174, 1428504300, 0.012, 0
10174, 1428505200, 0, 0
10174, 1428506100, 0, 0
10174, 1428507000, 0, 0
10174, 1428507900, 0, 0
10174, 1428508800, 0, 0
10174, 1428509700, 0, 0
10174, 1428510600, 0, 0
10174, 1428511500, 0, 0
10174, 1428512400, 0, 0
10174, 1428513300, 0, 0
10174, 1428514200, 0, 0
10174, 1428515100, 0, 0
10174, 1428516000, 0, 0
10174, 1428516900, 0, 0
10174, 1428517800, 0, 0
10174, 1428518700, 0, 0
10174, 1428519600, 0, 0
10174, 1428520500, 0, 0
10174, 1428521400, 0, 0
10174, 1428522300, 0, 0
10174, 1428523200, 0, 0
10174, 1428524100, 0, 0
10174, 1428525000, 0, 0
10174, 1428525900, 0, 0
10174, 1428526800, 0, 0
10174, 1428527700, 0, 0
10174, 1428528600, 0, 0
10174, 1428529500, 0, 0
10174, 1428530400, 0, 0
10174, 1428531300, 0, 0
10174, 1428532200, 0, 0
10174, 1428533100, 0, 0
10174, 1428534000, 0, 0
10174, 1428534900, 0, 0
10174, 1428535800, 0, 0
10174, 1428536700, 0, 0
10174, 1428537600, 0, 0
10174, 1428538500, 0.069, 0
10174, 1428539400, 0.087, 0
10174, 1428540300, 0.087, 0
10174, 1428541200, 0.087, 0
10174, 1428542100, 0.087, 0
10174, 1428543000, 0.087, 0
10174, 1428543900, 0.087, 0
10174, 1428544800, 0.279, 0
10174, 1428545700, 0.417, 0
10174, 1428546600, 0.417, 0
10174, 1428547500, 0.42, 0
10174, 1428548400, 0.417, 0
10174, 1428549300, 0.42, 0
10174, 1428550200, 0.42, 0
10174, 1428551100, 0.42, 0
10174, 1428552000, 0.42, 0
10174, 1428552900, 0.42, 0
10174, 1428553800, 0.414, 0
10174, 1428554700, 0.417, 0
10174, 1428555600, 0.417, 0
10174, 1428556500, 0.417, 0
10174, 1428557400, 0.417, 0
10174, 1428558300, 0.417, 0
10174, 1428559200, 0.42, 0
10174, 1428560100, 0.417, 0
10174, 1428561000, 0.417, 0
10174, 1428561900, 0.417, 0
10174, 1428562800, 0.42, 0
10174, 1428563700, 0.417, 0
10174, 1428564600, 0.414, 0
10174, 1428565500, 0.42, 0
10174, 1428566400, 0.417, 0
10174, 1428567300, 0.42, 0
10174, 1428568200, 0.417, 0
10174, 1428569100, 0.42, 0
10174, 1428570000, 0.417, 0
10174, 1428570900, 0.42, 0
10174, 1428571800, 0.417, 0
10174, 1428572700, 0.417, 0
10174, 1428573600, 0.417, 0
10174, 1428574500, 0.417, 0
10174, 1428575400, 0.417, 0
10174, 1428576300, 0.414, 0
10174, 1428577200, 0.417, 0
10174, 1428578100, 0.417, 0
10174, 1428579000, 0.414, 0
10174, 1428579900, 0.417, 0
10174, 1428580800, 0.417, 0
10174, 1428581700, 0.414, 0
10174, 1428582600, 0.417, 0
10174, 1428583500, 0.414, 0
10174, 1428584400, 0.183, 0
10174, 1428585300, 0.087, 0
10174, 1428586200, 0.087, 0
10174, 1428587100, 0.087, 0
10174, 1428588000, 0.087, 0
10174, 1428588900, 0.087, 0
10174, 1428589800, 0.087, 0
10174, 1428590700, 0.084, 0
10174, 1428591600, 0.087, 0
10174, 1428592500, 0.087, 0
10174, 1428593400, 0.087, 0
10174, 1428594300, 0.09, 0
10174, 1428595200, 0.078, 0
10174, 1428596100, 0, 0
10174, 1428597000, 0, 0
10174, 1428597900, 0, 0
10174, 1428598800, 0, 0
10174, 1428599700, 0, 0
10174, 1428600600, 0, 0
10174, 1428601500, 0, 0
10174, 1428602400, 0, 0
10174, 1428603300, 0, 0
10174, 1428604200, 0, 0
10174, 1428605100, 0, 0
10174, 1428606000, 0, 0
10174, 1428606900, 0, 0
10174, 1428607800, 0, 0
10174, 1428608700, 0, 0
10174, 1428609600, 0, 0
10174, 1428610500, 0, 0
10174, 1428611400, 0, 0
10174, 1428612300, 0, 0
10174, 1428613200, 0, 0
10174, 1428614100, 0, 0
10174, 1428615000, 0, 0
10174, 1428615900, 0, 0
10174, 1428616800, 0, 0
10174, 1428617700, 0, 0
10174, 1428618600, 0, 0
10174, 1428619500, 0, 0
10174, 1428620400, 0, 0
